patient,min,max,mean,variance,skewness,kurtosis,contrast_sum,correlation_sum,energy_sum,homogeneity_sum,sre,lre,glu,rlu,rpc,min_LBP,max_LBP,mean_LBP,variance_LBP,skewness_LBP,kurtosis_LBP,area
602,0,11,2.75,11.881578947368421,0.9211226933365755,-0.3483184512312225,39758.70184398938,1.3792131164662738,0.4745702580045794,0.2540451047837894,3.958,4.169,105486.582,211.188,0.004,0,7073,236.96666666666667,1667000.3781609195,5.199429170357267,25.034213138835355,62
602,0,23,5.45,64.57631578947368,1.2169348090656338,0.036107982881252276,728.1355451879753,3.3953390859786667,0.33564443297207747,0.26181428541235746,3.972,4.112,51047.34,424.15,0.012,0,8691,292.03333333333336,2516400.240229885,5.1994166997540034,25.03412982580631,112
602,0,24,5.65,72.23947368421051,1.192129348848437,-0.16596586515377876,760.2110498084379,3.3201572856133796,0.3573932278836238,0.3209711855041598,3.932,4.272,28709.33,422.472,0.012,0,6936,232.56666666666666,1602961.8402298852,5.1994053415367345,25.03405367334321,116
602,0,12,2.3,15.589473684210526,1.4131901642053188,0.6119986632387455,700.6021497940869,3.1947167194396395,0.563721315787386,0.34021613336253853,3.914,4.343,14421.118,169.507,0.008,0,4166,139.36666666666667,578377.4126436781,5.199433007321631,25.034238809697936,51
602,0,39,8.25,119.77631578947368,1.309040318701594,1.0041321500714497,33343.56867746615,0.9350509727083591,0.2942992353027867,0.31625185258868427,3.944,4.224,110273.466,624.625,0.012,0,33489,1119.4333333333334,37376577.01264367,5.199459932420713,25.03441898965399,169
603,0,38,10.05,190.78684210526316,0.939371572074398,-0.7261002596549919,46561.53918613434,1.9793646863502625,0.25189964731487646,0.3510370715722149,3.934,4.287,14737.807,752.81,0.024,0,12441,419.06666666666666,5155678.409195401,5.199240554020152,25.032947766570036,210
603,0,12,3.05,15.207894736842105,1.2234006930652803,0.38713104631662576,1219.9886640651355,3.8915376778080226,0.4665756643476604,0.3055909594649543,3.949,4.202,48267.037,232.202,0.008,0,15677,523.8333333333334,8190912.833333333,5.1994647482939875,25.034451196402706,68
603,0,53,15.95,318.4710526315789,0.6957239055016852,-0.9072127637598806,39121.60415159052,2.103538846890942,0.19553743843736826,0.29443433142622766,3.957,4.172,25349.269,1222.638,0.028,0,23576,792.7333333333333,18516967.374712642,5.199227492555443,25.032859544563127,328
603,0,47,14.65,341.7131578947369,0.6884913134214928,-1.2313443164345272,34656.11409244172,0.983604084950219,0.1937859263685399,0.2878433392906879,3.939,4.258,30624.988,1103.064,0.024,0,22523,758.5333333333333,16898197.91264368,5.199103935476094,25.03202830148591,308
603,0,41,9.95,196.47105263157894,1.1512133286964419,-0.21352143626288145,21427.204725583146,2.526092949217568,0.2684047487934022,0.5165960595455086,3.878,4.516,69881.045,704.731,0.014,0,30331,1016.0666666666667,30655210.202298854,5.1994460497483574,25.034326112936803,206
603,0,39,6.9,112.93684210526317,1.7703174497869145,2.484043736365007,15740.907325826845,1.5821086443875036,0.32481276046896185,0.41401101373641336,3.931,4.306,146416.899,515.52,0.008,0,35877,1198.7333333333333,42898317.650574714,5.199464889565021,25.034452140238056,141
603,0,20,4.05,36.99736842105263,1.3066837604627528,0.5814780011084042,43149.03783883572,1.2571484301263416,0.40916755302219415,0.26863491231597336,3.953,4.19,292189.92,309.227,0.004,0,40841,1362.6333333333334,55596013.82643679,5.199468649044009,25.03447727706286,87
603,0,62,22.7,451.9052631578947,0.3547306706340128,-1.3730724937695427,26685.28882096534,2.4403783498410134,0.1551195159156143,0.309552804069316,3.928,4.302,24260.802,1688.249,0.036,0,25746,870.5666666666667,22074651.21954023,5.198947037263495,25.030972091928184,466
603,0,18,3.0,32.10526315789474,1.5494970306293336,0.9362536952432139,8637.987985114301,3.61596836133604,0.5074935365245993,0.4031120189086843,3.928,4.448,122.731,223.393,0.054,0,161,6.933333333333334,852.7540229885057,5.1413562598306095,24.640531389710503,66
604,0,16,3.95,24.786842105263162,1.1200374204405865,0.2098145371692528,15429.242954985002,2.497005034386368,0.3927824689280427,0.42646836342948935,3.908,4.424,11285.414,288.64,0.014,0,523,19.7,9051.527586206896,5.185332355049685,24.939024208308176,87
604,0,20,3.45,45.31315789473685,1.624590333902359,1.0279731599659812,234.53126960762452,3.46580438414739,0.4534136722971388,0.5533500223430338,3.894,4.601,13492.095,247.769,0.012,0,975,34.36666666666667,31571.205747126438,5.197068073986786,25.018381191429974,72
604,0,7,0.75,4.618421052631579,2.6175936848791803,4.940560547398155,330.33333333333337,0.8701197542494264,0.965428250200367,0.5648447506781863,3.885,4.462,15.232,54.615,0.046,0,5,0.26666666666666666,1.0988505747126438,3.8345260875060436,13.482326990073698,22
604,0,5,0.5,1.9473684210526316,2.622927840983314,5.199415631848064,590.7619047619048,-0.04778370375237628,1.1883919085409134,0.2864129110590252,4.0,4.0,12.0,40.0,0.04,0,2,0.1,0.1620689655172414,4.063830972295456,15.593481213218645,15
605,0,12,3.3,14.11578947368421,0.9083027736224528,-0.04648105607521957,25835.484042553195,1.998367393791749,0.43627690259912427,0.14819449605714413,4.0,4.0,23721.516,264.0,0.008,0,2664,90.03333333333333,236341.4816091954,5.199299202299433,25.033343277064265,72
605,0,20,5.25,31.88157894736842,1.0098046274537658,0.3299474410267944,18796.180560897435,1.5985680193275273,0.3517250799703931,0.3443935588579662,3.933,4.262,14387.176,393.41,0.016,0,2058,70.76666666666667,140886.11609195403,5.198601618015465,25.028666549410016,109
605,0,17,4.9,30.094736842105267,0.8051173717519592,-0.5315083495832646,19477.72371933623,1.9742392327700509,0.34850658927323924,0.2524049288087272,3.96,4.159,12387.533,377.361,0.016,0,1150,40.63333333333333,43918.03333333332,5.196267168569583,25.012946822483503,101
606,0,4,0.3,0.9578947368421052,3.1725015827825973,8.829126917039012,159.66666666666669,-0.23578664393666213,1.9790616640078738,1.3827577452705482,3.55,5.8,10.733,16.2,0.029,0,0,0.0,0.0,0.0,-3.0,12
606,0,10,1.3,6.747368421052631,2.249331221684081,4.477242802660623,1126.2563025210086,2.482385036080924,0.7597598214665097,0.25117899273627753,3.97,4.12,78.626,101.08,0.036,0,51,2.033333333333333,86.44712643678163,5.114330062688063,24.444786875151728,30
606,0,8,2.35,6.871052631578948,0.8126866554134299,-0.6562586681777196,39588.17492866471,1.9435843080371855,0.5438634105670903,0.13387471920816374,3.984,4.065,134040.286,185.043,0.004,0,15484,517.0,7990885.793103448,5.199466631848198,25.03446378944111,51
606,0,11,1.65,10.765789473684208,1.9057024305504406,2.2836802274053634,717.727222222222,2.431074724654585,0.6163165134408426,0.26089259171900137,3.954,4.188,3377.29,126.124,0.012,0,870,29.6,25195.834482758615,5.1988670341456755,25.030442903050535,40
606,0,25,6.65,80.87105263157895,0.9136605313221372,-0.8064700483742091,20843.741268788686,2.0705957304440146,0.28513096129105775,0.2419894132516359,3.948,4.208,5124.179,505.416,0.026,0,1368,49.233333333333334,62069.633333333346,5.195300851619807,25.006440341077436,147
606,0,14,5.2,18.063157894736843,0.5246701189199339,-0.8155574029699908,36462.31701669656,1.2157612932662383,0.329327647624273,0.10044187682606333,3.993,4.029,49260.274,413.019,0.012,0,13624,456.6333333333333,6184836.929885059,5.199370850698154,25.03382201830476,109
606,0,8,1.2,5.6421052631578945,2.0046260218994325,2.7784027623078646,650.3555555555556,2.6865495605159637,0.7791780524224603,0.38429981005240627,3.934,4.26,3238.742,90.174,0.008,0,1078,36.2,38717.54482758621,5.199203952303745,25.032701389186585,30
607,0,4,0.4,1.2000000000000002,2.602722676395444,5.241920590951061,375.31666666666666,0.3285217659273587,1.4244396085877502,0.4116550937820431,3.893,4.429,7.25,29.286,0.039,0,1,0.03333333333333333,0.03333333333333332,5.199469468957455,25.03448275862072,13
607,0,15,3.35,28.765789473684208,1.0213977018752665,-0.7143968527191054,496.62460877678166,3.4424042320293773,0.4100281255975691,0.3909484536353309,3.93,4.28,3481.558,250.568,0.019,0,758,27.1,19066.644827586206,5.195006307638803,25.004503029702278,74
607,0,19,3.65,27.292105263157893,1.5695815805926538,1.8020119463200208,3914.452901160464,3.4932414047112132,0.4360398384530726,0.3857191038395459,3.937,4.256,50635.6,274.398,0.008,0,18136,605.6333333333333,10962445.82643678,5.199465593902491,25.034456849128848,80
607,0,35,8.1,150.9368421052632,1.1501721681731656,-0.1960844790822991,450.99316751764195,3.533303572071446,0.3002453404576393,0.32599318674433964,3.953,4.19,67385.303,618.456,0.012,0,37038,1237.5,45719737.637931034,5.199463961448045,25.03444593435447,167
607,0,25,8.55,94.57631578947368,0.4481150042860163,-1.5316221538067014,23672.639666904925,1.311010281506633,0.2798752333296711,0.418510138666034,3.936,4.252,64169.6,642.794,0.012,0,39229,1310.9333333333334,51288287.58160919,5.199458534872088,25.034409628722734,175
607,0,42,8.0,147.3684210526316,1.487048911194825,1.231357142857143,285.4888766399748,3.7846019129352433,0.30094869548371,0.4911201904324396,3.914,4.348,83449.176,587.111,0.012,0,41588,1389.4666666666667,57642916.671264365,5.1994642200888626,25.034447662710207,164
607,0,17,5.95,37.20789473684211,0.39043832400599693,-1.3070651761637848,27761.2190310157,2.358564564145917,0.33240261005449634,0.2655492672763357,3.962,4.154,21901.482,458.312,0.016,0,13397,448.9,5980531.472413794,5.199422734783486,25.034169960139184,129
607,0,20,3.75,49.98684210526316,1.6510146850440355,1.0727114636019337,732.3859162809165,2.56224348446025,0.43643918119015607,0.20945890026970382,3.97,4.123,28394.009,291.081,0.012,0,8045,269.4,2156724.9379310347,5.19943718409302,25.034266787080306,79
607,0,42,12.8,269.32631578947365,0.8417362908274711,-0.8860669481190331,19378.277507973486,0.7940423424130517,0.23415480207945913,0.42227773081506803,3.928,4.29,52640.535,953.355,0.02,0,34198,1145.0,38971583.37931035,5.199449753897285,25.03435091480485,262
608,0,42,7.55,122.68157894736844,1.7327581806611683,2.66923473886546,32215.19446939539,2.2366176603209382,0.30419818004734206,0.3534395994734307,3.95,4.203,641.68,574.407,0.056,0,1079,39.9,38592.57586206896,5.183142732737589,24.92344181177455,157
608,0,7,0.8,3.642105263157895,2.390314924131826,4.515720538608039,534.9515151515151,1.384968152176655,0.9267849327952282,0.3483539667097345,3.893,4.429,14.243,58.571,0.05,0,4,0.43333333333333335,1.1505747126436783,2.307025146914757,3.888313484717081,24
608,0,10,2.3,8.74736842105263,1.1143256321811874,0.3200788923788074,33380.18106583072,1.405137177468026,0.5398756810110903,0.138630895749221,4.0,4.0,73717.912,184.0,0.004,0,15186,507.1333333333333,7686179.498850575,5.1994653846965555,25.03445544958307,51
608,0,8,2.2,8.16842105263158,0.903739084198204,-0.7497077266447025,1579.7216094771247,3.8544133883131293,0.54437619228131,0.31345252978190086,3.913,4.353,124202.74,161.331,0.004,0,7540,252.43333333333334,1894487.3574712642,5.199443104828442,25.034306387520328,49
608,0,29,7.0,106.84210526315789,1.0772707396082528,-0.40873110242908073,56182.33509321021,1.2776962647808354,0.2959742875805279,0.2177459601343159,3.957,4.175,41461.937,536.32,0.012,0,20920,700.6,14583614.248275863,5.19940451128788,25.034047751824577,150
608,0,28,11.9,143.98947368421057,0.20991733810788696,-1.701038271958052,25307.850762546743,2.645303064483668,0.2260620285466276,0.18801254138617288,3.975,4.101,25610.654,928.153,0.024,0,24017,806.2666666666667,19217859.78850575,5.199430293631734,25.03422065807157,245
608,0,32,10.0,115.36842105263158,0.969232591927187,-0.40134996536842626,24570.469241466155,2.722613969679372,0.24627826160268554,0.2504587453123765,3.951,4.199,76680.379,761.478,0.012,0,41016,1371.7333333333333,56064350.3402299,5.199454900864881,25.034385304816738,205
608,0,59,14.05,289.41842105263163,1.5067399756871969,1.2603023963039304,38105.763113116125,2.04928474516796,0.2072854257660819,0.2572771306714664,3.964,4.14,16692.836,1085.369,0.028,0,19202,646.9,12281735.610344825,5.199317971183426,25.033468163326045,292
608,14,105,52.85,678.3447368421052,0.4871792904123932,-0.7466171498338898,8234.881126226057,2.6348878676277607,0.10132430537965845,0.2699573741103383,3.945,4.23,15944.414,4000.88,0.072,0,24122,836.4,19344748.248275854,5.198263660806677,25.026382137879,1066
608,8,95,36.65,677.8184210526316,0.9068360164008183,-0.4004850778061604,27754.57665230424,2.1161113090241885,0.12991583454091274,0.26682993163906965,3.943,4.241,18048.362,2770.313,0.052,0,40590,1372.0333333333333,54866634.791954026,5.1992215931061,25.032820603039447,748
608,2,61,30.45,279.2078947368421,-0.05746044801348412,-0.7645401871923143,18143.65237301572,2.127532031900512,0.13903137486826503,0.2767145912516236,3.94,4.261,35559.188,2293.872,0.036,0,45575,1535.9666666666667,69183891.75747126,5.199389242882108,25.0339457476281,615
608,2,66,33.7,433.27368421052637,-0.08345580384108325,-1.074100245571387,20385.63973797387,2.1499022310532157,0.12842804904618943,0.24692337836615091,3.943,4.235,28049.014,2546.872,0.044,0,46128,1556.2666666666667,70868803.44367816,5.199262351186707,25.033093961244766,689
608,0,111,44.4,1419.9368421052632,0.13801351000923312,-1.3975440397043353,10822.267505395721,1.9289057697666823,0.11299844025912015,0.27813631209326506,3.943,4.256,9464.22,3354.349,0.076,0,25098,863.3666666666667,20952583.481609195,5.198714187919444,25.029411366376443,899
608,0,85,41.5,1025.842105263158,0.04353079383954373,-1.667144748897142,8621.237284246468,2.2113721264143864,0.11599692103698384,0.30996645365160636,3.934,4.284,7182.131,3109.312,0.079,0,25413,872.1,21486200.3,5.198447449380601,25.027612696444372,840
608,1,156,67.9,2730.4105263157894,0.10934407747734826,-1.350420979870025,9678.525068800696,2.1947716332900042,0.09657955275185062,0.35935278773396717,3.923,4.342,506.683,5027.99,0.263,0,2834,136.03333333333333,265407.2747126437,5.032290064402444,23.837033153826262,1370
608,0,166,51.0,3833.2631578947367,0.885164302197824,-0.8163680062463126,6369.219569125802,2.0203965860085407,0.1233088558177142,0.4268012294659052,3.909,4.445,905.07,3721.119,0.178,0,2028,98.73333333333333,135624.20229885058,5.035285898278903,23.87183756571122,1030
608,15,99,45.55,724.2605263157895,0.5809197843083318,-1.0469968816738504,25520.785400641504,2.164019841932133,0.11276171845677983,0.2635681939178738,3.939,4.262,17829.192,3429.964,0.061,0,32835,1119.2,35884200.57931035,5.1989582545029736,25.031050338845695,915
609,0,7,1.25,4.828947368421052,1.4750836528064037,0.7553549287618142,1094.1535229476408,2.309286938930213,0.7328026821827855,0.2630461965243448,3.938,4.25,56929.996,94.166,0.004,0,2096,70.16666666666667,146397.86781609192,5.1994297238612,25.034216860385385,30
609,0,11,1.2,8.799999999999999,2.406769177623969,4.581259586547931,179.19457013574663,3.3836836357805846,0.7559187572914304,0.4360526665318659,3.967,4.13,11828.86,93.087,0.008,0,684,23.1,15581.955172413793,5.1989861772427926,25.031242142168434,29
609,0,5,0.45,1.6289473684210525,2.841328780433127,6.847862908803348,517.75,0.320662403169623,1.2844570503761734,0.3617831183935147,4.0,4.0,6.224,36.0,0.048,0,0,0.0,0.0,0.0,-3.0,15
609,0,16,5.3,32.74736842105263,0.5784571784471443,-1.1350652659691698,41853.33562456356,1.6436061591846203,0.33976544359614486,0.29185976558078663,3.934,4.267,32700.625,397.816,0.012,0,15398,515.5333333333333,7900918.3954023,5.199421799662185,25.034163689598966,111
609,0,4,0.6,1.2,1.83373643109679,2.6565096952908593,42801.33333333334,-0.767738735285699,1.0861821772214906,0.21149513711915188,3.932,4.273,10.227,45.182,0.047,0,2,0.26666666666666666,0.4091954022988507,2.135478875113936,2.919328367630346,19
609,0,30,10.35,131.92368421052632,0.606051292368625,-1.2118983600382975,36924.98148148149,1.4834674454193846,0.2350039982911535,0.21491115040861075,3.956,4.178,30717.501,792.495,0.02,0,25848,866.8333333333334,22261588.6954023,5.199364588425536,25.03378007729671,216
609,0,30,8.0,63.26315789473684,1.3534501308417197,1.1624746332374496,12526.95941726749,2.242212828922251,0.28160421694384863,0.3064676085811824,3.943,4.263,97543.552,603.475,0.012,0,41240,1378.1666666666667,56681326.143678166,5.199465510184194,25.03445629029551,167
609,0,7,1.0,2.9473684210526314,2.369113850644959,5.545918367346941,643.9595959595961,3.558508569229654,1.0775450042577746,0.4233551571375754,3.917,4.333,125953.139,74.444,0.004,0,4860,162.06666666666666,787297.7885057471,5.1994680558163,25.034473309045953,26
609,0,9,1.75,6.828947368421052,1.3332852739631602,0.9285754062392106,4409.587887667887,0.6854846695697735,0.5909487154824545,0.1966606312675951,3.956,4.176,44.648,134.118,0.054,0,55,2.8,102.02758620689656,4.835655710954177,22.453821102493798,38
609,0,27,9.3,89.8,0.5577672846299316,-1.0023716657849209,32623.883886355987,1.4623839953628548,0.2607537716616687,0.2822960379683566,3.945,4.247,29659.001,704.939,0.019,0,21756,729.6,15770901.972413795,5.199441980819575,25.03429890593259,192
609,0,12,3.8,17.11578947368421,0.7544117112001,-0.6906360207513509,12869.08036121585,2.3823251421298117,0.3778692900064627,0.1634424563945877,3.958,4.229,66.363,291.162,0.078,0,89,4.9,276.0931034482759,4.602067723289223,20.50760518434128,80
610,0,6,0.55,2.0500000000000003,3.0430034059276654,8.76696531710942,535.0845238095237,0.7295292448040417,1.1801021151846314,0.3875110259548441,4.0,4.0,10.908,44.0,0.044,0,2,0.1,0.16206896551724131,4.063830972295458,15.59348121321866,15
610,0,21,7.85,36.02894736842106,0.23948478051301847,-0.7104972938482725,33395.08820392145,1.5025983554503803,0.2650330668775152,0.17717301697445628,3.964,4.17,11296.435,606.304,0.023,0,2132,75.1,151053.19655172413,5.192316552467396,24.985793496786258,162
610,0,38,9.05,174.57631578947368,1.4930012663695629,0.4615904904255479,7109.166004143172,2.132079709556405,0.26889394421793655,0.37642752215563935,3.941,4.238,55274.791,682.657,0.016,0,23875,800.2666666666667,18993276.891954023,5.199445250562541,25.034320781721576,185
610,0,46,16.95,197.62894736842105,0.6422895831289555,-0.41462520142528714,14369.84341106588,2.7864829642039446,0.18933376733145896,0.2570347158637211,3.96,4.162,33592.773,1302.565,0.025,0,40667,1363.3333333333333,55105255.74712642,5.199438177157311,25.034273388519427,343
610,0,56,11.75,280.0921052631579,1.4357965737992926,0.9213921604248902,18485.861637641265,1.1383891201179661,0.23998956568131094,0.3107154857970663,3.958,4.169,60018.991,901.443,0.016,0,43801,1464.3,63938090.14827586,5.199461885360505,25.034432052507714,240
610,0,21,3.7,37.58947368421053,1.6170274570197816,1.607095993496257,30437.630952380958,-0.17708263898296073,0.4192871819022109,0.2833502848854392,3.948,4.207,159072.371,281.249,0.004,0,21451,716.4,15336165.351724137,5.1994656171456874,25.034457005150752,79
610,0,33,7.2,83.01052631578948,1.5772859821609484,1.563719150571269,8484.81760935144,2.9077601041196863,0.30296576688178595,0.28080050033432097,3.952,4.192,43422.339,549.444,0.012,0,18946,634.3,11961439.872413795,5.19945267265919,25.034370437477087,148
610,0,60,9.4,331.83157894736837,1.9101275274139793,2.3050770871452118,624.6980718355721,2.75381402879514,0.2736907729966686,0.30455234616516696,3.956,4.178,7306.162,719.402,0.028,0,6312,213.8,1326617.6827586202,5.199139236456276,25.03227057469284,194
610,0,33,7.7,144.74736842105258,1.219831504722434,-0.1204019561034313,987.0972261801301,2.867412220657233,0.2970035763129662,0.24362923522348612,3.95,4.201,10044.923,586.565,0.024,0,10558,354.6,3713805.8344827583,5.1993904467681125,25.03395401773285,161
610,0,24,4.85,46.34473684210527,1.4310623331427283,1.2868635225129017,15176.408419167046,1.5385822699534715,0.37437209725546455,0.316239167238363,3.944,4.222,2661.5,367.407,0.027,0,2126,72.73333333333333,150403.9954022989,5.198636124427879,25.02889959579488,102
610,0,10,0.75,5.565789473684211,3.3665063439141005,10.302063947152224,201.06818181818178,1.1087591918882904,0.9799584990945537,0.5181461854104505,3.946,4.214,24.701,57.143,0.039,0,9,0.5666666666666667,3.495402298850575,3.677447668860246,12.916320751115874,21
611,0,7,1.0,6.0,1.9840448287501367,1.9769159741458902,336.1130647130646,2.7405526832201845,0.8589538167674802,0.369241753093294,4.0,4.0,286065.0,80.0,0.0,0,8242,274.8333333333333,2264295.4540229887,5.199468872242325,25.034478768986634,27
611,0,22,3.35,38.344736842105256,1.8032394887554668,2.3143309396103477,254.31937875446144,3.6244961900291663,0.44886350634308436,0.5051532802999085,3.908,4.372,94703.708,244.622,0.008,0,22841,762.7,17388282.90689655,5.199466042139928,25.03445984576903,74
611,0,8,0.7,3.9052631578947357,2.947957481769123,7.7720591974775015,315.7137445887446,0.43526399927679693,1.0580405317345383,0.7724399740906802,3.801,5.167,17.024,46.834,0.04,0,3,0.26666666666666666,0.47816091954023004,2.7937120596848035,7.272004437869819,19
611,0,8,1.4,6.8842105263157904,1.506007248463414,0.7383497460932005,443.9327380952381,3.577438170232621,0.6849364338387368,0.3356030229548001,3.972,4.111,547.164,109.074,0.02,0,192,6.8,1224.3724137931033,5.193630343433182,24.995077204930038,33
611,0,2,0.3,0.5368421052631579,1.9603921176392138,1.8431372549019605,1422.1666666666667,-0.3418469043106438,1.8164965809277263,0.10614265684215501,4.0,4.0,9.332,24.0,0.032,0,3,0.1,0.29999999999999993,5.199469468957452,25.034482758620715,11
611,0,13,1.15,12.765789473684206,2.758220133019623,5.7996442406726025,140.78749999999997,0.3918878128228628,0.8444137558582543,0.7282127659076499,3.817,4.736,904.419,78.281,0.014,0,169,5.866666666666666,949.9816091954021,5.193683562598402,24.99529698998942,27
611,0,4,0.4,1.5157894736842108,2.666666666666668,5.111111111111111,181.41666666666669,0.2988898222078371,1.4587251061158129,0.24861986973177796,4.0,4.0,15.0,32.0,0.032,0,2,0.06666666666666667,0.13333333333333328,5.199469468957455,25.03448275862072,13
612,1,16,4.5,20.68421052631579,1.5980685446171976,1.6942680107996821,20949.611833505332,2.313285630266377,0.39766110414127676,0.2071962303965767,3.968,4.136,143755.056,348.088,0.008,0,14114,472.23333333333335,6638460.391954023,5.199452627673782,25.034370128426808,94
612,0,3,0.25,0.618421052631579,2.873019385575798,6.653689452240831,,,,,4.0,4.0,112.0,20.0,0.012,0,23,0.7666666666666667,17.633333333333333,5.199469468957453,25.034482758620694,7
612,0,20,5.25,64.61842105263158,0.9570070943734389,-0.9626682996432407,566.5441791992796,3.495327413576105,0.341008400215089,0.3941718704838725,3.902,4.387,16742.402,382.097,0.016,0,6267,211.5,1308066.7413793104,5.199380460615824,25.033887497083168,108
